"Step","CFR_150r_5e_BC_BFV - round_accuracy","CFR_150r_5e_BC_BFV - round_accuracy__MIN","CFR_150r_5e_BC_BFV - round_accuracy__MAX","CFR_150r_5e_BC_BFV - round_loss","CFR_150r_5e_BC_BFV - round_loss__MIN","CFR_150r_5e_BC_BFV - round_loss__MAX","CFR_150r_5e_BC_CKKS - round_accuracy","CFR_150r_5e_BC_CKKS - round_accuracy__MIN","CFR_150r_5e_BC_CKKS - round_accuracy__MAX","CFR_150r_5e_BC_CKKS - round_loss","CFR_150r_5e_BC_CKKS - round_loss__MIN","CFR_150r_5e_BC_CKKS - round_loss__MAX","CFR_150r_5e_FAWE - round_accuracy","CFR_150r_5e_FAWE - round_accuracy__MIN","CFR_150r_5e_FAWE - round_accuracy__MAX","CFR_150r_5e_FAWE - round_loss","CFR_150r_5e_FAWE - round_loss__MIN","CFR_150r_5e_FAWE - round_loss__MAX","CFR_150r_5e_FA_CKKS - round_accuracy","CFR_150r_5e_FA_CKKS - round_accuracy__MIN","CFR_150r_5e_FA_CKKS - round_accuracy__MAX","CFR_150r_5e_FA_CKKS - round_loss","CFR_150r_5e_FA_CKKS - round_loss__MIN","CFR_150r_5e_FA_CKKS - round_loss__MAX","CFR_150r_5e_GBFA_CKKS - round_accuracy","CFR_150r_5e_GBFA_CKKS - round_accuracy__MIN","CFR_150r_5e_GBFA_CKKS - round_accuracy__MAX","CFR_150r_5e_GBFA_CKKS - round_loss","CFR_150r_5e_GBFA_CKKS - round_loss__MIN","CFR_150r_5e_GBFA_CKKS - round_loss__MAX","CFR_40r_5e_BC_CKKS - round_accuracy","CFR_40r_5e_BC_CKKS - round_accuracy__MIN","CFR_40r_5e_BC_CKKS - round_accuracy__MAX","CFR_40r_5e_BC_CKKS - round_loss","CFR_40r_5e_BC_CKKS - round_loss__MIN","CFR_40r_5e_BC_CKKS - round_loss__MAX","CFR_40r_5e_BC_BFV - round_accuracy","CFR_40r_5e_BC_BFV - round_accuracy__MIN","CFR_40r_5e_BC_BFV - round_accuracy__MAX","CFR_40r_5e_BC_BFV - round_loss","CFR_40r_5e_BC_BFV - round_loss__MIN","CFR_40r_5e_BC_BFV - round_loss__MAX","CFR_40r_5e_FAWE - round_accuracy","CFR_40r_5e_FAWE - round_accuracy__MIN","CFR_40r_5e_FAWE - round_accuracy__MAX","CFR_40r_5e_FAWE - round_loss","CFR_40r_5e_FAWE - round_loss__MIN","CFR_40r_5e_FAWE - round_loss__MAX","CFR_40r_5e_FA_CKKS - round_accuracy","CFR_40r_5e_FA_CKKS - round_accuracy__MIN","CFR_40r_5e_FA_CKKS - round_accuracy__MAX","CFR_40r_5e_FA_CKKS - round_loss","CFR_40r_5e_FA_CKKS - round_loss__MIN","CFR_40r_5e_FA_CKKS - round_loss__MAX","CFR_40r_5e_GBFA_CKKS - round_accuracy","CFR_40r_5e_GBFA_CKKS - round_accuracy__MIN","CFR_40r_5e_GBFA_CKKS - round_accuracy__MAX","CFR_40r_5e_GBFA_CKKS - round_loss","CFR_40r_5e_GBFA_CKKS - round_loss__MIN","CFR_40r_5e_GBFA_CKKS - round_loss__MAX","CFR_200r_1e_BC_BFV - round_accuracy","CFR_200r_1e_BC_BFV - round_accuracy__MIN","CFR_200r_1e_BC_BFV - round_accuracy__MAX","CFR_200r_1e_BC_BFV - round_loss","CFR_200r_1e_BC_BFV - round_loss__MIN","CFR_200r_1e_BC_BFV - round_loss__MAX","CFR_200r_1e_BC_CKKS - round_accuracy","CFR_200r_1e_BC_CKKS - round_accuracy__MIN","CFR_200r_1e_BC_CKKS - round_accuracy__MAX","CFR_200r_1e_BC_CKKS - round_loss","CFR_200r_1e_BC_CKKS - round_loss__MIN","CFR_200r_1e_BC_CKKS - round_loss__MAX","CFR_200r_1e_GBFA_CKKS - round_accuracy","CFR_200r_1e_GBFA_CKKS - round_accuracy__MIN","CFR_200r_1e_GBFA_CKKS - round_accuracy__MAX","CFR_200r_1e_GBFA_CKKS - round_loss","CFR_200r_1e_GBFA_CKKS - round_loss__MIN","CFR_200r_1e_GBFA_CKKS - round_loss__MAX","CFR_200r_1e_FA_CKKS - round_accuracy","CFR_200r_1e_FA_CKKS - round_accuracy__MIN","CFR_200r_1e_FA_CKKS - round_accuracy__MAX","CFR_200r_1e_FA_CKKS - round_loss","CFR_200r_1e_FA_CKKS - round_loss__MIN","CFR_200r_1e_FA_CKKS - round_loss__MAX","CFR_200r_1e_FAWE - round_accuracy","CFR_200r_1e_FAWE - round_accuracy__MIN","CFR_200r_1e_FAWE - round_accuracy__MAX","CFR_200r_1e_FAWE - round_loss","CFR_200r_1e_FAWE - round_loss__MIN","CFR_200r_1e_FAWE - round_loss__MAX"
"254","0.8268","0.8268","0.8268","0.49680987117304043","0.49680987117304043","0.49680987117304043","0.8118000000000001","0.8118000000000001","0.8118000000000001","0.5303105773404241","0.5303105773404241","0.5303105773404241","0.7989999999999999","0.7989999999999999","0.7989999999999999","0.5713449426503343","0.5713449426503343","0.5713449426503343","0.7842","0.7842","0.7842","0.6159235198050738","0.6159235198050738","0.6159235198050738","0.804","0.804","0.804","0.53910767654465","0.53910767654465","0.53910767654465","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8284","0.8284","0.8284","0.531855332495814","0.531855332495814","0.531855332495814","0.813","0.813","0.813","0.5730057224969972","0.5730057224969972","0.5730057224969972","0.7862","0.7862","0.7862","0.6552581471306357","0.6552581471306357","0.6552581471306357","0.8104","0.8104","0.8104","0.5832168945873326","0.5832168945873326","0.5832168945873326","0.7838","0.7838","0.7838","0.6533242662183263","0.6533242662183263","0.6533242662183263"
"259","0.8264","0.8264","0.8264","0.47705357453193176","0.47705357453193176","0.47705357453193176","0.8122","0.8122","0.8122","0.5221925485371188","0.5221925485371188","0.5221925485371188","0.8086","0.8086","0.8086","0.5475400267507542","0.5475400267507542","0.5475400267507542","0.7904","0.7904","0.7904","0.6062634385275569","0.6062634385275569","0.6062634385275569","0.8156","0.8156","0.8156","0.5252376303415407","0.5252376303415407","0.5252376303415407","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8296","0.8296","0.8296","0.5264894982630557","0.5264894982630557","0.5264894982630557","0.827","0.827","0.827","0.5482038976624608","0.5482038976624608","0.5482038976624608","0.788","0.788","0.788","0.6463610562919215","0.6463610562919215","0.6463610562919215","0.8066","0.8066","0.8066","0.5803201295096766","0.5803201295096766","0.5803201295096766","0.786","0.786","0.786","0.6431958875195547","0.6431958875195547","0.6431958875195547"
"264","0.8315999999999999","0.8315999999999999","0.8315999999999999","0.4847583411261439","0.4847583411261439","0.4847583411261439","0.8180000000000001","0.8180000000000001","0.8180000000000001","0.5141333619640632","0.5141333619640632","0.5141333619640632","0.8044","0.8044","0.8044","0.5509635643694888","0.5509635643694888","0.5509635643694888","0.7949999999999999","0.7949999999999999","0.7949999999999999","0.583591902256012","0.583591902256012","0.583591902256012","0.8142","0.8142","0.8142","0.5237204896116798","0.5237204896116798","0.5237204896116798","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.825","0.825","0.825","0.5340368583459746","0.5340368583459746","0.5340368583459746","0.816","0.816","0.816","0.565967960621823","0.565967960621823","0.565967960621823","0.7846","0.7846","0.7846","0.6488569519397887","0.6488569519397887","0.6488569519397887","0.806","0.806","0.806","0.5823630374771627","0.5823630374771627","0.5823630374771627","0.7834","0.7834","0.7834","0.659719499759376","0.659719499759376","0.659719499759376"
"269","0.8316","0.8316","0.8316","0.48161767845634706","0.48161767845634706","0.48161767845634706","0.8188","0.8188","0.8188","0.5171819454397668","0.5171819454397668","0.5171819454397668","0.8104","0.8104","0.8104","0.5426594837484034","0.5426594837484034","0.5426594837484034","0.8009999999999999","0.8009999999999999","0.8009999999999999","0.5902712632309306","0.5902712632309306","0.5902712632309306","0.8146","0.8146","0.8146","0.5209802256897091","0.5209802256897091","0.5209802256897091","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8260000000000001","0.8260000000000001","0.8260000000000001","0.5120277253233574","0.5120277253233574","0.5120277253233574","0.8166","0.8166","0.8166","0.5507840370251373","0.5507840370251373","0.5507840370251373","0.7891999999999999","0.7891999999999999","0.7891999999999999","0.6138237700374289","0.6138237700374289","0.6138237700374289","0.8076","0.8076","0.8076","0.5659725623713299","0.5659725623713299","0.5659725623713299","0.7936000000000001","0.7936000000000001","0.7936000000000001","0.6330751651390032","0.6330751651390032","0.6330751651390032"
"274","0.8320000000000001","0.8320000000000001","0.8320000000000001","0.4646670413626866","0.4646670413626866","0.4646670413626866","0.8320000000000001","0.8320000000000001","0.8320000000000001","0.4965749058364467","0.4965749058364467","0.4965749058364467","0.8166","0.8166","0.8166","0.525405869954689","0.525405869954689","0.525405869954689","0.8034","0.8034","0.8034","0.570060035806488","0.570060035806488","0.570060035806488","0.8222","0.8222","0.8222","0.4952447233552283","0.4952447233552283","0.4952447233552283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8333999999999999","0.8333999999999999","0.8333999999999999","0.5159392893653024","0.5159392893653024","0.5159392893653024","0.8266","0.8266","0.8266","0.5279725843363188","0.5279725843363188","0.5279725843363188","0.802","0.802","0.802","0.6126996684311465","0.6126996684311465","0.6126996684311465","0.8171999999999999","0.8171999999999999","0.8171999999999999","0.5550867916846818","0.5550867916846818","0.5550867916846818","0.802","0.802","0.802","0.619324836541306","0.619324836541306","0.619324836541306"
"279","0.8258000000000001","0.8258000000000001","0.8258000000000001","0.48230923495509415","0.48230923495509415","0.48230923495509415","0.8182","0.8182","0.8182","0.5028112342919815","0.5028112342919815","0.5028112342919815","0.8068","0.8068","0.8068","0.5286858493800868","0.5286858493800868","0.5286858493800868","0.7958000000000001","0.7958000000000001","0.7958000000000001","0.5660989765924487","0.5660989765924487","0.5660989765924487","0.812","0.812","0.812","0.5108991659839045","0.5108991659839045","0.5108991659839045","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8322","0.8322","0.8322","0.5077339551326903","0.5077339551326903","0.5077339551326903","0.8256","0.8256","0.8256","0.5388186876238747","0.5388186876238747","0.5388186876238747","0.8006","0.8006","0.8006","0.600019834427671","0.600019834427671","0.600019834427671","0.8184","0.8184","0.8184","0.5477312626317143","0.5477312626317143","0.5477312626317143","0.7988","0.7988","0.7988","0.6027370966462926","0.6027370966462926","0.6027370966462926"
"284","0.8398","0.8398","0.8398","0.4467035555873405","0.4467035555873405","0.4467035555873405","0.826","0.826","0.826","0.48747582247650084","0.48747582247650084","0.48747582247650084","0.8174","0.8174","0.8174","0.5042287586256862","0.5042287586256862","0.5042287586256862","0.804","0.804","0.804","0.5432064121419733","0.5432064121419733","0.5432064121419733","0.8244","0.8244","0.8244","0.48824545131488284","0.48824545131488284","0.48824545131488284","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8273999999999999","0.8273999999999999","0.8273999999999999","0.49864866161210974","0.49864866161210974","0.49864866161210974","0.8246","0.8246","0.8246","0.5186646778813817","0.5186646778813817","0.5186646778813817","0.797","0.797","0.797","0.604417802596634","0.604417802596634","0.604417802596634","0.8160000000000001","0.8160000000000001","0.8160000000000001","0.5429693076082251","0.5429693076082251","0.5429693076082251","0.7998000000000001","0.7998000000000001","0.7998000000000001","0.6063934860920364","0.6063934860920364","0.6063934860920364"
"289","0.831","0.831","0.831","0.471961976672438","0.471961976672438","0.471961976672438","0.8278000000000001","0.8278000000000001","0.8278000000000001","0.49137349611317566","0.49137349611317566","0.49137349611317566","0.816","0.816","0.816","0.5188695469363169","0.5188695469363169","0.5188695469363169","0.8052","0.8052","0.8052","0.5441482806747611","0.5441482806747611","0.5441482806747611","0.823","0.823","0.823","0.4917688411745158","0.4917688411745158","0.4917688411745158","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8373999999999999","0.8373999999999999","0.8373999999999999","0.49386555997824133","0.49386555997824133","0.49386555997824133","0.8232","0.8232","0.8232","0.5273141079497609","0.5273141079497609","0.5273141079497609","0.8071999999999999","0.8071999999999999","0.8071999999999999","0.5844743087549101","0.5844743087549101","0.5844743087549101","0.8244","0.8244","0.8244","0.5244541275314987","0.5244541275314987","0.5244541275314987","0.8012","0.8012","0.8012","0.5908056837083264","0.5908056837083264","0.5908056837083264"
"294","0.8422000000000001","0.8422000000000001","0.8422000000000001","0.4510795628143982","0.4510795628143982","0.4510795628143982","0.8302","0.8302","0.8302","0.4767412593334236","0.4767412593334236","0.4767412593334236","0.8218000000000001","0.8218000000000001","0.8218000000000001","0.4991064947606488","0.4991064947606488","0.4991064947606488","0.8088","0.8088","0.8088","0.5266468422318047","0.5266468422318047","0.5266468422318047","0.8302","0.8302","0.8302","0.4707211898555132","0.4707211898555132","0.4707211898555132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8418","0.8418","0.8418","0.4916595988483592","0.4916595988483592","0.4916595988483592","0.8244","0.8244","0.8244","0.5210406346754595","0.5210406346754595","0.5210406346754595","0.8058","0.8058","0.8058","0.5765409721908243","0.5765409721908243","0.5765409721908243","0.8216","0.8216","0.8216","0.5296257701279088","0.5296257701279088","0.5296257701279088","0.8074","0.8074","0.8074","0.593475625934926","0.593475625934926","0.593475625934926"
"299","0.8311999999999999","0.8311999999999999","0.8311999999999999","0.44281855703077533","0.44281855703077533","0.44281855703077533","0.8306","0.8306","0.8306","0.4697836956855926","0.4697836956855926","0.4697836956855926","0.8218","0.8218","0.8218","0.48267911962148813","0.48267911962148813","0.48267911962148813","0.8098","0.8098","0.8098","0.5211186818439852","0.5211186818439852","0.5211186818439852","0.827","0.827","0.827","0.46603566609661684","0.46603566609661684","0.46603566609661684","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8418000000000001","0.8418000000000001","0.8418000000000001","0.4892731893976981","0.4892731893976981","0.4892731893976981","0.8254","0.8254","0.8254","0.5147021000527523","0.5147021000527523","0.5147021000527523","0.8024","0.8024","0.8024","0.5546502097594468","0.5546502097594468","0.5546502097594468","0.8226","0.8226","0.8226","0.518925183114003","0.518925183114003","0.518925183114003","0.8051999999999999","0.8051999999999999","0.8051999999999999","0.5774180006913163","0.5774180006913163","0.5774180006913163"
"304","0.8302","0.8302","0.8302","0.44033978475596414","0.44033978475596414","0.44033978475596414","0.8276","0.8276","0.8276","0.4611655915748667","0.4611655915748667","0.4611655915748667","0.8176","0.8176","0.8176","0.4861812655390663","0.4861812655390663","0.4861812655390663","0.8082","0.8082","0.8082","0.5151071504943749","0.5151071504943749","0.5151071504943749","0.8244","0.8244","0.8244","0.4608870865099809","0.4608870865099809","0.4608870865099809","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8398","0.8398","0.8398","0.4851149588145993","0.4851149588145993","0.4851149588145993","0.8282","0.8282","0.8282","0.510531145232645","0.510531145232645","0.510531145232645","0.8112","0.8112","0.8112","0.5627052391963927","0.5627052391963927","0.5627052391963927","0.8231999999999999","0.8231999999999999","0.8231999999999999","0.5264542720873246","0.5264542720873246","0.5264542720873246","0.8148","0.8148","0.8148","0.5709569913081147","0.5709569913081147","0.5709569913081147"
"309","0.8418","0.8418","0.8418","0.4370003333399919","0.4370003333399919","0.4370003333399919","0.8338","0.8338","0.8338","0.46033709989860655","0.46033709989860655","0.46033709989860655","0.8212","0.8212","0.8212","0.4891629522666334","0.4891629522666334","0.4891629522666334","0.8226","0.8226","0.8226","0.5052490225569768","0.5052490225569768","0.5052490225569768","0.8284","0.8284","0.8284","0.4693352666768161","0.4693352666768161","0.4693352666768161","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8392","0.8392","0.8392","0.4832093985751271","0.4832093985751271","0.4832093985751271","0.8392","0.8392","0.8392","0.49288419422439556","0.49288419422439556","0.49288419422439556","0.8126","0.8126","0.8126","0.554247700016607","0.554247700016607","0.554247700016607","0.8264","0.8264","0.8264","0.510580147955228","0.510580147955228","0.510580147955228","0.8160000000000001","0.8160000000000001","0.8160000000000001","0.5620310795916752","0.5620310795916752","0.5620310795916752"
"314","0.8418","0.8418","0.8418","0.42904810780151326","0.42904810780151326","0.42904810780151326","0.831","0.831","0.831","0.45812105139378795","0.45812105139378795","0.45812105139378795","0.8251999999999999","0.8251999999999999","0.8251999999999999","0.4745481038466096","0.4745481038466096","0.4745481038466096","0.815","0.815","0.815","0.5073773883283138","0.5073773883283138","0.5073773883283138","0.8308","0.8308","0.8308","0.4536001954905011","0.4536001954905011","0.4536001954905011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.847","0.847","0.847","0.4721765008501031","0.4721765008501031","0.4721765008501031","0.8342","0.8342","0.8342","0.5076117727228187","0.5076117727228187","0.5076117727228187","0.8206","0.8206","0.8206","0.542970101010393","0.542970101010393","0.542970101010393","0.8311999999999999","0.8311999999999999","0.8311999999999999","0.5000652384690263","0.5000652384690263","0.5000652384690263","0.8176","0.8176","0.8176","0.5519552400166338","0.5519552400166338","0.5519552400166338"
"319","0.8351999999999999","0.8351999999999999","0.8351999999999999","0.4363555794243108","0.4363555794243108","0.4363555794243108","0.8308","0.8308","0.8308","0.4482157605192201","0.4482157605192201","0.4482157605192201","0.8228","0.8228","0.8228","0.47117537678304044","0.47117537678304044","0.47117537678304044","0.8124","0.8124","0.8124","0.5029500195587223","0.5029500195587223","0.5029500195587223","0.8271999999999999","0.8271999999999999","0.8271999999999999","0.4604687509634955","0.4604687509634955","0.4604687509634955","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8438","0.8438","0.8438","0.47302417702634225","0.47302417702634225","0.47302417702634225","0.8386","0.8386","0.8386","0.4850371854210441","0.4850371854210441","0.4850371854210441","0.8132","0.8132","0.8132","0.539064518514682","0.539064518514682","0.539064518514682","0.8292","0.8292","0.8292","0.5032666248523376","0.5032666248523376","0.5032666248523376","0.8204","0.8204","0.8204","0.5493988636034457","0.5493988636034457","0.5493988636034457"
"324","0.8464","0.8464","0.8464","0.42449202682314946","0.42449202682314946","0.42449202682314946","0.8382000000000001","0.8382000000000001","0.8382000000000001","0.46070503612810915","0.46070503612810915","0.46070503612810915","0.8226","0.8226","0.8226","0.4652549132027409","0.4652549132027409","0.4652549132027409","0.8244","0.8244","0.8244","0.49228208849037236","0.49228208849037236","0.49228208849037236","0.8398","0.8398","0.8398","0.4403541937131773","0.4403541937131773","0.4403541937131773","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8506","0.8506","0.8506","0.45100498817522416","0.45100498817522416","0.45100498817522416","0.8300000000000001","0.8300000000000001","0.8300000000000001","0.48740851345726033","0.48740851345726033","0.48740851345726033","0.8191999999999999","0.8191999999999999","0.8191999999999999","0.5375955479050225","0.5375955479050225","0.5375955479050225","0.833","0.833","0.833","0.48852889299054036","0.48852889299054036","0.48852889299054036","0.8132","0.8132","0.8132","0.549287074668841","0.549287074668841","0.549287074668841"
"329","0.839","0.839","0.839","0.4310681110417301","0.4310681110417301","0.4310681110417301","0.8336","0.8336","0.8336","0.44029949927194556","0.44029949927194556","0.44029949927194556","0.8300000000000001","0.8300000000000001","0.8300000000000001","0.45988351785662507","0.45988351785662507","0.45988351785662507","0.8184","0.8184","0.8184","0.49967623085460877","0.49967623085460877","0.49967623085460877","0.8320000000000001","0.8320000000000001","0.8320000000000001","0.4385753063908354","0.4385753063908354","0.4385753063908354","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8496","0.8496","0.8496","0.46536041068082507","0.46536041068082507","0.46536041068082507","0.844","0.844","0.844","0.475086460144005","0.475086460144005","0.475086460144005","0.8236","0.8236","0.8236","0.5312429147518494","0.5312429147518494","0.5312429147518494","0.8398000000000001","0.8398000000000001","0.8398000000000001","0.48783464170992374","0.48783464170992374","0.48783464170992374","0.8231999999999999","0.8231999999999999","0.8231999999999999","0.5313635303384878","0.5313635303384878","0.5313635303384878"
"334","0.8466","0.8466","0.8466","0.4147735011340543","0.4147735011340543","0.4147735011340543","0.842","0.842","0.842","0.4414620334536514","0.4414620334536514","0.4414620334536514","0.8382000000000001","0.8382000000000001","0.8382000000000001","0.4429713642817329","0.4429713642817329","0.4429713642817329","0.8253999999999999","0.8253999999999999","0.8253999999999999","0.47443643153899095","0.47443643153899095","0.47443643153899095","0.8413999999999999","0.8413999999999999","0.8413999999999999","0.4275011048398234","0.4275011048398234","0.4275011048398234","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8442000000000001","0.8442000000000001","0.8442000000000001","0.4547599081627347","0.4547599081627347","0.4547599081627347","0.8475999999999999","0.8475999999999999","0.8475999999999999","0.4679460948841139","0.4679460948841139","0.4679460948841139","0.8184","0.8184","0.8184","0.5163834721527316","0.5163834721527316","0.5163834721527316","0.8368","0.8368","0.8368","0.4688650341704488","0.4688650341704488","0.4688650341704488","0.8274","0.8274","0.8274","0.5138900027695028","0.5138900027695028","0.5138900027695028"
"339","0.8484","0.8484","0.8484","0.4165220289321786","0.4165220289321786","0.4165220289321786","0.8398","0.8398","0.8398","0.4412781072865155","0.4412781072865155","0.4412781072865155","0.835","0.835","0.835","0.44254070123318917","0.44254070123318917","0.44254070123318917","0.8258","0.8258","0.8258","0.4697162727063352","0.4697162727063352","0.4697162727063352","0.8404","0.8404","0.8404","0.4279734338041056","0.4279734338041056","0.4279734338041056","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8453999999999999","0.8453999999999999","0.8453999999999999","0.45034874721684237","0.45034874721684237","0.45034874721684237","0.8314","0.8314","0.8314","0.4844710093245588","0.4844710093245588","0.4844710093245588","0.823","0.823","0.823","0.5175502506846732","0.5175502506846732","0.5175502506846732","0.8428","0.8428","0.8428","0.47621016399088234","0.47621016399088234","0.47621016399088234","0.8251999999999999","0.8251999999999999","0.8251999999999999","0.5262223841961134","0.5262223841961134","0.5262223841961134"
"344","0.8488","0.8488","0.8488","0.404117783641612","0.404117783641612","0.404117783641612","0.8426","0.8426","0.8426","0.43481196273456924","0.43481196273456924","0.43481196273456924","0.8400000000000001","0.8400000000000001","0.8400000000000001","0.4352738134139641","0.4352738134139641","0.4352738134139641","0.8344","0.8344","0.8344","0.453279059456492","0.453279059456492","0.453279059456492","0.8412","0.8412","0.8412","0.425435920804739","0.425435920804739","0.425435920804739","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8472","0.8472","0.8472","0.4401605242693966","0.4401605242693966","0.4401605242693966","0.8358000000000001","0.8358000000000001","0.8358000000000001","0.47077419701963663","0.47077419701963663","0.47077419701963663","0.8222","0.8222","0.8222","0.5069897344166582","0.5069897344166582","0.5069897344166582","0.8342","0.8342","0.8342","0.46812534848736087","0.46812534848736087","0.46812534848736087","0.8188","0.8188","0.8188","0.5135408170013265","0.5135408170013265","0.5135408170013265"
